1184,Computer Science Career Education Act of 2015,2015-05-04,2015-05-04,"Read twice and referred to the Committee on Health, Education, Labor, and Pensions."
1185,Educating Tomorrow's Engineers Act of 2015,2015-05-04,2015-04-29,"Referred to the Subcommittee on Early Childhood, Elementary, and Secondary Education."
1186,Move America Act of 2015,2015-05-04,2015-05-04,Read twice and referred to the Committee on Finance. (Sponsor introductory remarks on measure: CR S2601)
1187,America INNOVATES Act,2015-05-04,2015-05-21,"Received in the Senate and Read twice and referred to the Committee on Commerce, Science, and Transportation."
1188,"A bill to provide for a temporary, emergency authorization of defense articles, defense services, and related training directly to the Kurdistan Regional Government, and for other purposes.",2015-05-05,2015-05-05,Read twice and referred to the Committee on Foreign Relations. (Sponsor introductory remarks on measure: CR S2661)
1189,Conrad State 30 and Physician Access Act,2015-05-05,2015-05-05,Read twice and referred to the Committee on the Judiciary.
119,Wounded Veterans Recreation Act of 2015,2015-01-08,2016-03-17,Committee on Energy and Natural Resources Subcommittee on National Parks. Hearings held.
1190,Ensuring Seniors Access to Local Pharmacies Act of 2015,2015-05-05,2015-05-05,Read twice and referred to the Committee on Finance.
1191,Point Reyes Coast Guard Housing Conveyance Act,2015-05-05,2015-05-05,"Read twice and referred to the Committee on Commerce, Science, and Transportation."
1192,Breast Cancer Patient Education Act of 2015,2015-05-05,2015-05-22,Referred to the Subcommittee on Health.
1193,A bill to amend the Internal Revenue Code of 1986 to make permanent and expand the temporary minimum credit rate for the low-income housing tax credit program.,2015-05-05,2015-05-05,Read twice and referred to the Committee on Finance.
1194,GRIDD Act of 2015,2015-05-05,2015-04-21,Referred to the Subcommittee on Social Security.
1195,Student Right to Know Before You Go Act of 2015,2015-05-05,2015-11-16,Referred to the Subcommittee on Higher Education and Workforce Training.
1196,Federal Land Access Act,2015-05-05,2015-10-06,"Placed on the Union Calendar, Calendar No. 217."
1197,Promoting Opportunity through Informed Choice Act,2015-05-05,2015-05-05,Read twice and referred to the Committee on Finance.
1198,Improving the Integrity of Disability Evidence Act,2015-05-05,2015-05-04,Referred to the Subcommittee on Health.
1199,"A bill to authorize Federal agencies to provide alternative fuel to Federal employees on a reimbursable basis, and for other purposes.",2015-05-05,2015-05-19,Committee on Energy and Natural Resources. Hearings held.
12,Hire More Heroes Act of 2015,2015-01-06,2015-01-06,Read twice and referred to the Committee on Finance.
120,"A bill to amend the Water Resources Development Act of 2000 to authorize the Central Everglades Planning Project, Florida.",2015-01-08,2015-01-08,Read twice and referred to the Committee on Environment and Public Works.
1200,Fairness to Pet Owners Act of 2015,2015-05-06,2015-05-06,"Read twice and referred to the Committee on Commerce, Science, and Transportation."
1201,Clean Distributed Energy Grid Integration Act,2015-05-06,2016-09-30,Referred to the Subcommittee on Energy.
1202,HEAT Act,2015-05-06,2015-05-14,Committee on Energy and Natural Resources. Hearings held.
1203,21st Century Veterans Benefits Delivery and Other Improvements Act,2015-05-06,2015-11-10,Amendment SA 2806 agreed to in Senate by Unanimous Consent.
1204,Corolla Wild Horses Protection Act,2015-05-06,2015-05-06,Read twice and referred to the Committee on Environment and Public Works.
1205,National Nurse Act of 2015,2015-05-06,2015-05-06,"Read twice and referred to the Committee on Health, Education, Labor, and Pensions."
1206,"Too Big To Fail, Too Big To Exist Act",2015-05-06,2015-05-06,"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs."
1207,Next Generation Electric Systems Act,2015-05-06,2015-05-14,Committee on Energy and Natural Resources. Hearings held.
1208,Pipeline Modernization and Consumer Protection Act,2015-05-06,2015-05-06,"Read twice and referred to the Committee on Commerce, Science, and Transportation."
1209,Pipeline Revolving Fund and Job Creation Act,2015-05-06,2015-05-06,"Read twice and referred to the Committee on Commerce, Science, and Transportation."
121,Obamacare Opt-Out Act of 2015,2015-01-08,2015-02-02,Referred to the Subcommittee on Health.
1210,Oil and Gas Production and Distribution Reform Act of 2015,2015-05-06,2015-05-14,Committee on Energy and Natural Resources. Hearings held.
1211,"A bill to amend title XVIII of the Social Security Act to provide that payment under the Medicare program to a long-term care hospital for inpatient services shall not be made at the applicable site neutral payment rate for certain discharges involving severe wounds, and for other purposes.",2015-05-06,2015-05-06,Read twice and referred to the Committee on Finance.
1212,Promotion and Expansion of Private Employee Ownership Act of 2015,2015-05-06,2015-11-16,"Referred to the Subcommittee on Health, Employment, Labor, and Pensions."
1213,Free Market Energy Act of 2015,2015-05-06,2015-08-06,Read twice and referred to the Committee on Energy and Natural Resources.
1214,John Rainey Memorial Safeguard American Food Exports (SAFE) Act,2015-05-06,2015-05-06,"Read twice and referred to the Committee on Health, Education, Labor, and Pensions."
1215,Methane Hydrate Research and Development Amendments Act of 2015,2015-05-06,2016-09-08,Conference held.
1216,A bill to amend the Natural Gas Act to modify a provision relating to civil penalties.,2015-05-06,2015-06-09,Committee on Energy and Natural Resources. Hearings held.
1217,Electric Transmission Infrastructure Permitting Improvement Act,2015-05-06,2016-09-08,Conference held.
1218,NEWS Act of 2015,2015-05-06,2016-09-08,Conference held.
1219,A bill to amend the Public Utility Regulatory Policies Act of 1978 to provide for the safe and reliable interconnection of distributed resources and to provide for the examination of the effects of net metering.,2015-05-06,2015-05-14,Committee on Energy and Natural Resources. Hearings held.
122,Safe and Affordable Drugs from Canada Act of 2015,2015-01-08,2015-01-08,"Read twice and referred to the Committee on Health, Education, Labor, and Pensions."
1220,Energy Distribution Act of 2015,2015-05-06,2015-05-14,Committee on Energy and Natural Resources. Hearings held.
1221,Bulk-Power System Reliability Impact Statement Act,2015-05-06,2015-06-09,Committee on Energy and Natural Resources. Hearings held.
1222,Continuity of Electric Capacity Resources Act,2015-05-06,2015-05-19,Committee on Energy and Natural Resources. Hearings held.
1223,Energy Loan Program Improvement Act of 2015,2015-05-06,2015-06-09,Committee on Energy and Natural Resources. Hearings held.
1224,Condensate Act of 2015,2015-05-06,2015-06-09,Committee on Energy and Natural Resources. Hearings held.
1225,Federal Land Asset Inventory Reform Act of 2015,2015-05-06,2015-05-14,Committee on Energy and Natural Resources. Hearings held.
1226,American Helium Production Act of 2015,2015-05-06,2015-05-19,Committee on Energy and Natural Resources. Hearings held.
1227,A bill to require the Secretary of Energy to develop an implementation strategy to promote the development of hybrid micro-grid systems for isolated communities.,2015-05-06,2015-05-14,Committee on Energy and Natural Resources. Hearings held.
1228,North American Energy Infrastructure Act,2015-05-06,2015-05-14,Committee on Energy and Natural Resources. Hearings held.
1229,A bill to require the Secretary of Energy to submit a plan to implement recommendations to improve interactions between the Department of Energy and National Laboratories.,2015-05-06,2015-06-09,Committee on Energy and Natural Resources. Hearings held.
123,Obamacare Taxpayer Bailout Prevention Act,2015-01-08,2015-01-08,"Read twice and referred to the Committee on Health, Education, Labor, and Pensions."
1230,A bill to direct the Secretary of the Interior to establish a program under which the Director of the Bureau of Land Management shall enter into memoranda of understanding with States providing for State oversight of oil and gas productions activities.,2015-05-06,2015-06-09,Committee on Energy and Natural Resources. Hearings held.
1231,Strategic Petroleum Reserve Modernization Act of 2015,2015-05-06,2015-05-14,Committee on Energy and Natural Resources. Hearings held.
1232,Smart Grid Act of 2015,2015-05-06,2015-05-14,Committee on Energy and Natural Resources. Hearings held.
1233,PURPA PLUS Act,2015-05-06,2015-05-14,Committee on Energy and Natural Resources. Hearings held.
1234,FIX Act,2015-05-06,2015-05-06,"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs."
1235,Alaska Native Energy Assistance Program Act,2015-05-06,2015-05-06,Read twice and referred to the Committee on Finance.
1236,Hydropower Improvement Act of 2015,2015-05-06,2015-05-19,Committee on Energy and Natural Resources. Hearings held.
1237,A bill to amend the Natural Gas Act to limit the authority of the Secretary of Energy to approve certain proposals relating to export activities of liquefied natural gas terminals.,2015-05-06,2015-05-14,Committee on Energy and Natural Resources. Hearings held.
1238,Annual Report on United States Contributions to the United Nations Act,2015-05-07,2015-05-07,Read twice and referred to the Committee on Foreign Relations.
1239,A bill to amend the Clean Air Act with respect to the ethanol waiver for the Reid vapor pressure limitations under that Act.,2015-05-07,2015-05-07,Read twice and referred to the Committee on Environment and Public Works.
124,A bill to amend the Water Resources Development Act of 1996 to deauthorize the Ten Mile Creek Water Preserve Area Critical Restoration Project.,2015-01-08,2015-01-08,Read twice and referred to the Committee on Environment and Public Works.
1240,Cerros del Norte Conservation Act,2015-05-07,2015-09-09,Placed on Senate Legislative Calendar under General Orders. Calendar No. 214.
1241,Enhanced Grid Security Act of 2015,2015-05-07,2015-06-09,Committee on Energy and Natural Resources. Hearings held.
1242,Regional Gas Consumer Protection Act,2015-05-07,2015-05-14,Committee on Energy and Natural Resources. Hearings held.
1243,Grid Modernization Act of 2015,2015-05-07,2015-05-14,Committee on Energy and Natural Resources. Hearings held.
1244,Community Access Preservation Act,2015-05-07,2015-05-07,"Read twice and referred to the Committee on Commerce, Science, and Transportation."
1245,Protecting Communities and Police Act of 2015,2015-05-07,2015-08-13,Referred to the Subcommittee on Readiness.
1246,Protecting America's Paper for Recycling Act,2015-05-07,2015-05-07,Read twice and referred to the Committee on Finance.
1247,"A bill to designate Union Station in Washington, DC, as ""Harry S. Truman Union Station"".",2015-05-07,2015-05-14,"Referred to the Subcommittee on Economic Development, Public Buildings and Emergency Management."
1248,Fed Accountability Act of 2015,2015-05-07,2015-05-07,"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs."
1249,Military Families Credit Reporting Act,2015-05-07,2015-05-07,"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs."
125,Bulletproof Vest Partnership Grant Program Reauthorization Act of 2015,2015-01-08,2016-05-16,Became Public Law No: 114-155.
1250,Nicholas and Zachary Burt Memorial Carbon Monoxide Poisoning Prevention Act of 2015,2015-05-07,2015-12-14,Placed on Senate Legislative Calendar under General Orders. Calendar No. 323.
1251,"S. 1251, Northwest Atlantic Fisheries Convention Amendments Act",2015-05-07,2016-05-18,Held at the desk.
1252,Global Food Security Act of 2016,2015-05-07,2016-04-20,Amendment SA 3837 agreed to in Senate by Unanimous Consent.
1253,"S. 1253, Patient Access to Disposable Medical Technology Act of 2015",2015-05-07,2015-03-27,Referred to the Subcommittee on Health.
